date,days,pacific_eu_price,pacific_eu_ndtr_l1,pacific_eu_gdtr_l1,pacific_eu_ndtr_l2,pacific_eu_gdtr_l2
1987-02-17,365,1233.385,1596.11138684134,1641.37198222677,9293.09377,9828.18918
1987-02-18,365,1246.148,1612.72934116816,1658.47253455002,9485.31497,10031.61243
1987-02-19,365,1264,1635.93336723794,1682.34625701789,9756.9414,10319.02542
1987-02-20,365,1253.076,1621.96630372399,1668.00558611971,9588.97434,10141.65723
1987-02-21,365,1249.9,1617.95616502148,1663.89341267242,9540.21948,10090.23733
1987-02-22,365,1242.95,1609.11155636436,1654.81813667344,9434.58916,9978.76378
1987-02-23,365,1239.769,1605.09447334506,1650.69859024207,9386.17414,9927.69996
1987-02-24,365,1252.546,1621.73714126987,1667.82559856704,9579.56785,10132.38657
1987-02-25,365,1249.775,1618.24435416833,1664.24427997389,9537.03619,10087.53259
1987-02-26,365,1254.001,1623.7967439324,1669.96224598443,9601.24743,10155.54221
1987-02-27,365,1259.679,1631.24227700063,1677.62841461325,9688.02168,10247.43666
1987-02-28,365,1260.289,1632.09540674293,1678.51208844111,9696.8444,10256.84499
1987-03-01,365,1261.891,1634.23405207012,1680.71747809248,9720.91385,10282.37722
1987-03-02,365,1265.222,1638.62020510244,1685.23516566445,9771.72094,10336.20115
1987-03-03,365,1272.892,1648.6573980462,1695.56818600738,9890.04666,10461.49007
1987-03-04,365,1288.583,1669.08369739935,1716.58747937191,10133.72356,10719.39243
1987-03-05,365,1299.59,1683.44760819348,1731.37183043004,10306.72295,10902.53264
1987-03-06,365,1294.776,1677.34069430913,1725.1073961873,10230.49839,10822.11094
1987-03-07,365,1297.342,1680.73442277409,1728.60435916841,10270.4654,10864.46848
1987-03-08,365,1299.814,1684.00478749369,1731.97402974782,10308.99497,10905.30552
1987-03-09,365,1303.136,1688.38297498616,1736.48391063076,10361.1561,10960.56997
1987-03-10,365,1313.981,1702.54182419032,1751.05769793752,10533.48225,11143.01072
1987-03-11,365,1315.337,1704.36470734811,1752.93845943666,10554.5775,11165.40612
1987-03-12,365,1326.989,1719.57153565396,1768.59065409211,10741.4609,11363.2542
1987-03-13,365,1325.564,1717.80522825357,1766.78253817146,10717.87996,11338.41844
1987-03-14,365,1324.543,1716.55994885715,1765.50983100687,10700.81381,11320.46735
1987-03-15,365,1324.009,1715.94108768425,1764.88052512995,10691.55917,11310.77285
1987-03-16,365,1322.946,1714.64127497656,1763.5518700273,10673.82223,11292.11223
1987-03-17,365,1330.556,1724.61025022007,1773.81593128379,10796.42227,11421.9512
1987-03-18,365,1341.005,1738.26420674457,1787.8710074749,10965.86917,11601.36566
1987-03-19,365,1337.539,1733.8807088922,1783.37543885519,10909.04258,11541.41414
1987-03-20,365,1349.881,1749.9911153594,1799.95771376775,11110.25038,11754.44045
1987-03-21,365,1355.204,1756.98547208078,1807.16090236651,11197.51677,11846.88458
1987-03-22,365,1357.954,1760.62245587806,1810.90832995405,11242.31755,11894.37066
1987-03-23,365,1361.196,1764.90138048933,1815.3165070271,11295.40364,11950.62731
1987-03-24,365,1365.402,1770.43824766293,1821.01929336453,11364.73499,12024.08385
1987-03-25,365,1372.977,1780.36882491948,1831.24453802833,11490.72116,12157.52351
1987-03-26,365,1384.562,1795.50518883436,1846.82560507261,11684.59679,12362.81101
1987-03-27,365,1394.37,1808.338898999,1860.03799255329,11850.08775,12538.06707
1987-03-28,365,1387.151,1799.14176414241,1850.60013921929,11727.96281,12409.14917
1987-03-29,365,1377.172,1786.38076505947,1837.49812964742,11559.99756,12231.75289
1987-03-30,365,1370.688,1778.12662757425,1829.02873945826,11451.5715,12117.30232
1987-03-31,365,1370.928,1778.50958622084,1829.42948282854,11454.5306,12120.52706
1987-04-01,365,1389.144,1802.25220533119,1853.86485320172,11758.73941,12442.594
1987-04-02,365,1408.134,1827.00277159938,1879.33742895371,12080.08013,12782.79876
1987-04-03,365,1423.253,1846.73443502877,1899.64718102628,12339.36545,13057.34223
1987-04-04,365,1433.002,1859.50217418389,1912.79277794524,12508.31188,13236.28611
1987-04-05,365,1442.971,1872.55626428436,1926.2332942276,12682.23958,13420.50631
1987-04-06,365,1450.002,1881.79077590485,1935.74335943514,12805.6122,13551.21263
1987-04-07,365,1445.804,1876.46877406257,1930.284098425,12731.45794,13472.95493
1987-04-08,365,1460.182,1895.2488618469,1949.61584584391,12984.52573,13740.94441
1987-04-09,365,1459.632,1894.61590779581,1948.97309511366,12974.07971,13730.00588
1987-04-10,365,1470.07,1908.28497842156,1963.04682061747,13159.5202,13926.42837
1987-04-11,365,1470.097,1908.39792569173,1963.17086023208,13159.28899,13926.29379
1987-04-12,365,1465.96,1903.15251557876,1957.79009981719,13085.16156,13848.06109
1987-04-13,365,1466.041,1903.33572299529,1957.98613445287,13085.90342,13848.95506
1987-04-14,365,1482.097,1924.30102387824,1979.56707572271,13372.40781,14152.356
1987-04-15,365,1501.493,1949.60468455441,2005.61127459378,13722.24419,14522.79552
1987-04-16,365,1521.781,1976.06927160244,2032.85011373912,14092.90756,14915.28814
1987-04-17,365,1525.743,1981.30161006027,2038.24084936777,14165.61273,14992.35466
1987-04-18,365,1529.451,1986.20245951361,2043.29047605623,14233.75311,15064.58804
1987-04-19,365,1533.851,1992.0068871283,2049.2701830018,14314.99548,15150.69813
1987-04-20,365,1538.964,1998.74512110684,2056.21163066554,14409.87847,15251.2573
1987-04-21,365,1560.995,2027.48315492567,2085.79052484804,14822.27407,15687.94891
1987-04-22,365,1564.048,2031.53107888131,2089.96233272542,14879.42531,15748.55267
1987-04-23,365,1566.405,2034.67276949566,2093.20189182098,14923.41031,15795.21891
1987-04-24,365,1552.708,2017.09364002704,2075.14502009138,14663.55755,15520.60753
1987-04-25,365,1544.943,2007.18757212388,2064.97810874284,14517.57961,15366.45937
1987-04-26,365,1536.131,1995.92899640325,2053.42073933682,14352.78208,15192.40495
1987-04-27,365,1530.76,1989.09987357259,2046.41380222621,14252.6462,15086.6899
1987-04-28,365,1535.742,1995.67042272507,2053.18263532136,14344.83581,15184.40879
1987-04-29,365,1547.417,2010.96875261688,2068.93544952433,14562.71008,15415.23323
1987-04-30,365,1564.408,2033.17769893936,2091.79863946758,14882.15075,15753.58622
1987-05-01,365,1576.664,2049.23602303062,2108.33385739348,15114.99729,16000.27414
1987-05-02,365,1579.241,2052.66631128104,2111.87050437717,15163.40253,16051.6288
1987-05-03,365,1580.505,2054.38891033457,2113.65042947632,15186.71603,16076.42387
1987-05-04,365,1582.187,2056.65459581013,2115.98918339864,15218.11164,16109.77328
1987-05-05,365,1588.629,2065.14095941864,2124.73115714648,15341.59993,16240.66183
1987-05-06,365,1596.636,2075.67283281149,2135.57920211301,15495.97418,16404.26964
1987-05-07,365,1598.745,2078.49549334265,2138.49066341677,15536.01833,16446.77732
1987-05-08,365,1614.784,2099.47897199602,2160.09437419629,15847.63422,16776.88415
1987-05-09,365,1619.665,2105.92370646781,2166.7346137749,15942.82466,16877.7997
1987-05-10,365,1623.368,2110.82843656877,2171.78901121778,16014.97258,16954.30689
1987-05-11,365,1624.877,2112.87251664083,2173.89985319088,16043.8724,16985.02325
1987-05-12,365,1618.072,2104.19743101128,2164.996974908,15910.00256,16843.65705
1987-05-13,365,1614.783,2100.03921496541,2160.73213731966,15845.0018,16775.05037
1987-05-14,365,1621.405,2108.76556599246,2169.72197344425,15974.56697,16912.39297
1987-05-15,365,1602.158,2083.96455130523,2144.23335060925,15596.68078,16512.78147
1987-05-16,365,1592.803,2071.99622555958,2131.94562207385,15415.45249,16321.3193
1987-05-17,365,1585.591,2062.79255487542,2122.49909464092,15276.44604,16174.50455
1987-05-18,365,1577.76,2052.78824531412,2112.22982892508,15126.22974,16015.83218
1987-05-19,365,1563.373,2034.28633869067,2093.22054113366,14851.5381,15725.41435
1987-05-20,365,1527.603,1987.96386504333,2045.58152243447,14173.19926,15007.54793
1987-05-21,365,1538.572,2002.36433562292,2060.41271362679,14376.66656,15223.18704
1987-05-22,365,1545.419,2011.38908802739,2069.7102634107,14504.34866,15358.55144
1987-05-23,365,1551.529,2019.44939737627,2078.01484572031,14618.66591,15479.75546
1987-05-24,365,1558.801,2029.03153332557,2087.88618714802,14755.44252,15624.7604
1987-05-25,365,1564.241,2036.21542904644,2095.28822946461,14857.95231,15733.45479
1987-05-26,365,1576.112,2051.79888441593,2111.3374809983,15083.36636,15972.35689
1987-05-27,365,1585.376,2063.98656887435,2123.89172122313,15260.33834,16159.95494
1987-05-28,365,1586.017,2064.90178897855,2124.84153505529,15271.55123,16171.95005
1987-05-29,365,1589.42,2069.41845431763,2129.49714080014,15335.98642,16240.30489
1987-05-30,365,1595.637,2077.62316460686,2137.95070075877,15455.28147,16366.79649
1987-05-31,365,1603.905,2088.51369153753,2149.16999715923,15615.09002,16536.22079
1987-06-01,365,1607.053,2092.69743815984,2153.48319284907,15675.48408,16600.29844
1987-06-02,365,1590.295,2071.10183840575,2131.28920963779,15349.82164,16255.87126
1987-06-03,365,1586.438,2066.20446111081,2126.26430413126,15275.18581,16177.05529
1987-06-04,365,1600.487,2084.63467787561,2145.24453369128,15545.68068,16463.73661
1987-06-05,365,1587.198,2067.54185482701,2127.68338671518,15288.76158,16192.08274
1987-06-06,365,1585.413,2065.3141588492,2125.40123128834,15253.85793,16155.27568
1987-06-07,365,1586.744,2067.12907646714,2127.27657147566,15278.71471,16181.71773
1987-06-08,365,1586.268,2066.59518105264,2126.73595826024,15268.86451,16171.42019
1987-06-09,365,1583.103,2062.58749328546,2122.62465222285,15207.68784,16106.82544
1987-06-10,365,1584.892,2064.99860092441,2125.11346805655,15241.27686,16142.51486
1987-06-11,365,1591.788,2074.09912807975,2134.49038584561,15373.6704,16282.90888
1987-06-12,365,1597.067,2081.08000465678,2141.68403293555,15475.23656,16390.62867
1987-06-13,365,1598.876,2083.517255606,2144.19995532839,15509.55377,16427.09232
1987-06-14,365,1600.125,2085.22657875979,2145.96665242669,15533.06476,16452.11301
1987-06-15,365,1601.522,2087.12748335917,2147.9306852755,15559.44616,16480.17358
1987-06-16,365,1600.338,2085.67755086201,2146.44828176943,15535.8882,16455.37059
1987-06-17,365,1605.603,2092.64106664706,2153.62414695658,15637.68797,16563.34291
1987-06-18,365,1590.238,2072.83832609286,2133.2734097666,15339.77018,16248.23537
1987-06-19,365,1577.772,2056.80165193042,2116.79739256586,15100.48716,15995.21107
1987-06-20,365,1569.191,2045.80716449248,2105.50783596412,14937.14572,15822.57891
1987-06-21,365,1561.628,2036.1278081081,2095.56992082716,14793.90504,15671.20919
1987-06-22,365,1557.989,2031.50452708181,2090.82583927328,14724.83517,15598.25476
1987-06-23,365,1559.14,2033.08415490728,2092.45917210063,14745.79047,15620.56622
1987-06-24,365,1544.373,2014.04447222171,2072.89170604346,14467.65438,15326.34956
1987-06-25,365,1549.396,2020.69283857119,2079.74337678334,14561.25571,15425.64295
1987-06-26,365,1544.322,2014.22012258762,2073.09988441763,14466.03403,15325.03738
1987-06-27,365,1538.743,2007.09729600559,2065.78826958232,14361.66286,15214.757
1987-06-28,365,1530.062,1995.9635137426,2054.35428923349,14200.11521,15043.98725
1987-06-29,365,1519.362,1982.20498397701,2040.21984503722,14002.02039,14834.51217
1987-06-30,365,1499.238,1956.17135305928,2013.45222631592,13631.82591,14442.71113
1987-07-01,365,1487.248,1940.72964345018,1997.58491400715,13414.76855,14213.12488
1987-07-02,365,1503.493,1962.05032995717,2019.54404599007,13707.7426,14523.72989
1987-07-03,365,1501.034,1958.94274819295,2016.35653148806,13662.53457,14475.99205
1987-07-04,365,1494.016,1949.95537255238,2007.12859134802,13535.38756,14341.60033
1987-07-05,365,1486.232,1939.97434687679,1996.87862550228,13395.05288,14193.24783
1987-07-06,365,1478.514,1930.07644875809,1986.71409953095,13256.61006,14046.89233
1987-07-07,365,1477.913,1929.37527700675,1986.00087174694,13245.22056,14034.94311
1987-07-08,365,1474.924,1925.58143334783,1982.10793614996,13191.37564,13978.06107
1987-07-09,365,1473.193,1923.41378528581,1979.88649941558,13159.94709,13944.89688
1987-07-10,365,1486.17,1940.47862682263,1997.46542829448,13391.73416,14190.69541
1987-07-11,365,1484.276,1938.10101529996,1995.02822334937,13357.1571,14154.19953
1987-07-12,365,1482.002,1935.23015304049,1992.0838004697,13315.82166,14110.5506
1987-07-13,365,1479.778,1932.42424056747,1989.20616815174,13275.43988,14067.91009
1987-07-14,365,1478.187,1930.43796172048,1987.17100769176,13246.36667,14037.23785
1987-07-15,365,1490.611,1946.78631316009,2004.01328871955,13468.92983,14273.27527
1987-07-16,365,1482.03,1935.76486543344,1992.69250536168,13314.56482,14110.04522
1987-07-17,365,1484.541,1939.12080864527,1996.15433824215,13358.85613,14157.08388
1987-07-18,365,1476.832,1929.22842513107,1985.9947998777,13220.65877,14010.96493
1987-07-19,365,1469.873,1920.30722474464,1976.83321659442,13096.49291,13879.69314
1987-07-20,365,1461,1908.89995894683,1965.11515950584,12939.01495,13713.1468
1987-07-21,365,1446.552,1890.22689533893,1945.91872803013,12684.01029,13443.25475
1987-07-22,365,1435.678,1876.21060887361,1931.51495306228,12494.14531,13242.37869
1987-07-23,365,1441.611,1884.0668778556,1939.61287496503,12597.04965,13351.58236
1987-07-24,365,1466.398,1916.57690115991,1973.09554736817,13030.02031,13810.68018
1987-07-25,365,1464.739,1914.49952921617,1970.96648978733,12999.92033,13778.91251
1987-07-26,365,1462.356,1911.48447026096,1967.87330611112,12957.0687,13733.64577
1987-07-27,365,1460.742,1909.4651037869,1965.80409981286,12927.72013,13702.67229
1987-07-28,365,1471.585,1923.76140961461,1980.53488831013,13119.11226,13905.71575
1987-07-29,365,1476.951,1930.87504518912,1987.86797154028,13213.9998,14006.42542
1987-07-30,365,1478.362,1932.7953530266,1989.85217166909,13238.56032,14032.55902
1987-07-31,365,1479.955,1934.95278885805,1992.08033083013,13266.78694,14062.57846
1987-08-01,365,1482.372,1938.18945321675,1995.41964206331,13309.7276,14108.19537
1987-08-02,365,1484.203,1940.6589748146,1997.96917658947,13341.9779,14142.48049
1987-08-03,365,1485.875,1942.91996266409,2000.30402716728,13371.28057,14173.64182
1987-08-04,365,1485.054,1941.93101025512,1999.29457890503,13355.87798,14157.43859
1987-08-05,365,1499.703,1961.21068035923,2019.15739803055,13619.28603,14436.84699
1987-08-06,365,1516.086,1982.75909960805,2041.35615199624,13916.73995,14752.35517
1987-08-07,365,1518.567,1986.08175094821,2044.78437274338,13961.51452,14799.92362
1987-08-08,365,1527.139,1997.41508019665,2056.46513120659,14118.97731,14967.02089
1987-08-09,365,1539.799,2014.10166071294,2073.65849638832,14352.97642,15215.27308
1987-08-10,365,1553.978,2032.77697101156,2092.90003317843,14617.20354,15495.57865
1987-08-11,365,1574.712,2060.02647010165,2120.97028470561,15007.07659,15909.09816
1987-08-12,365,1587.809,2077.29167560237,2138.76021104083,15256.52631,16173.75212
1987-08-13,365,1590.139,2080.42111154002,2141.98979492262,15300.37618,16220.35317
1987-08-14,365,1601.944,2096.00027777267,2158.04403406319,15527.39556,16461.23382
1987-08-15,365,1601.713,2095.78398272908,2157.83000067224,15522.01891,16455.66739
1987-08-16,365,1596.956,2089.70178244273,2151.58508315208,15429.74519,16358.10869
1987-08-17,365,1591.844,2083.16023602507,2144.86829465047,15330.97345,16253.67394
1987-08-18,365,1574.281,2060.40309716529,2121.46622631158,14993.86245,15896.71419
1987-08-19,365,1573.576,2059.56957490569,2120.61703202694,14979.68628,15881.82037
1987-08-20,365,1586.06,2076.04108584605,2137.59072565343,15217.26935,16133.92057
1987-08-21,365,1601.553,2096.45165836412,2158.62086164162,15514.38299,16449.14986
1987-08-22,365,1605.946,2102.29632216728,2164.64762557385,15598.69932,16538.68034
1987-08-23,365,1610.233,2108.00230387922,2170.53148372631,15681.13748,16626.21929
1987-08-24,365,1613.278,2112.07432869902,2174.73213298261,15739.45247,16688.1697
1987-08-25,365,1614.876,2114.24749136556,2176.9776403415,15769.69199,16720.35115
1987-08-26,365,1625.134,2127.8117845056,2190.95811928187,15969.8442,16932.77922
1987-08-27,365,1621.354,2122.98997771691,2186.00781102608,15895.23119,16853.89537
1987-08-28,365,1616.421,2116.67555130727,2179.52413893304,15798.29669,16751.39157
1987-08-29,365,1620.384,2121.9575212057,2184.97125620469,15874.78747,16832.62715
1987-08-30,365,1624.278,2127.14758102894,2190.32382579807,15950.08755,16912.60051
1987-08-31,365,1627.178,2131.03088382771,2194.33039209096,16005.97387,16971.98125
1987-09-01,365,1614.185,2114.23421546581,2177.06394762579,15751.3867,16702.47866
1987-09-02,365,1607.942,2106.22455878058,2168.83764905897,15629.86991,16573.95569
1987-09-03,365,1590.728,2083.9038906556,2145.88294737207,15296.46438,16220.86002
1987-09-04,365,1581.979,2072.63714515052,2134.30714550584,15128.97732,16043.64615
1987-09-05,365,1574.966,2063.62485166735,2125.04993028193,14995.34043,15902.27937
1987-09-06,365,1568.166,2054.88808416512,2116.07592438788,14866.31177,15765.78754
1987-09-07,365,1562.008,2046.98259223176,2107.95610038535,14749.87546,15642.62251
1987-09-08,365,1558.017,2041.88035759147,2102.71716148787,14674.30764,15562.70591
1987-09-09,365,1551.241,2033.17259282407,2093.77264753016,14547.11547,15428.14834
1987-09-10,365,1558.502,2042.80701539392,2103.7057919127,14683.00806,15572.44216
1987-09-11,365,1572.122,2060.79014070411,2122.23908852569,14939.56851,15844.75155
1987-09-12,365,1571.604,2060.19823981994,2121.63840717521,14928.99614,15833.6713
1987-09-13,365,1570.533,2058.88555970172,2120.29609036676,14907.98098,15811.52419
1987-09-14,365,1568.268,2056.0191908237,2117.35557083161,14864.47919,15765.55302
1987-09-15,365,1562.395,2048.47950098957,2109.61133531247,14753.45968,15648.10867
1987-09-16,365,1551.662,2034.61108762298,2095.35632114116,14551.67444,15434.49356
1987-09-17,365,1556.706,2041.32379102508,2102.27890263974,14645.71879,15534.38086
1987-09-18,365,1548.751,2031.0786770668,2091.75244989082,14496.73062,15376.71848
1987-09-19,365,1546.241,2027.8916441487,2088.48188089161,14449.27941,15326.55698
1987-09-20,365,1541.188,2021.40994140222,2081.8247268201,14354.96198,15226.77963
1987-09-21,365,1539.126,2018.80500562694,2079.15267064663,14316.02492,15185.63477
1987-09-22,365,1559.838,2046.09862155312,2107.27670158714,14701.18794,15594.40817
1987-09-23,365,1572.601,2062.97167739972,2124.66805307681,14941.68033,15849.71857
1987-09-24,365,1562.188,2049.5158381484,2110.83720234287,14744.76798,15641.24797
1987-09-25,365,1571.102,2061.33690352914,2123.02496188818,14912.89941,15819.79129
1987-09-26,365,1580.174,2073.36731963669,2135.42827279174,15084.99263,16002.54248
1987-09-27,365,1592.183,2089.2579589019,2151.80865805184,15314.22244,16245.92439
1987-09-28,365,1600.744,2100.61845268367,2163.52194438601,15478.74173,16420.64515
1987-09-29,365,1599.121,2098.58621879908,2161.43929323442,15446.59633,16386.70085
1987-09-30,365,1593.713,2091.6433317198,2154.3074490993,15342.04866,16276.08301
1987-10-01,365,1599.837,2099.79044502858,2162.70939816933,15459.42445,16400.76533
1987-10-02,365,1610.051,2113.3296160814,2176.66775815745,15656.64186,16610.1977
1987-10-03,365,1613.993,2118.5950421663,2182.09969575598,15732.49157,16690.79601
1987-10-04,365,1617.754,2123.62191054495,2187.28550579755,15804.96966,16767.81638
1987-10-05,365,1621.315,2128.38550761935,2192.20003339528,15873.68555,16840.84437
1987-10-06,365,1605.152,2107.39590162763,2170.61063487899,15558.39189,16506.79419
1987-10-07,365,1598.958,2099.42995328926,2162.42727310184,15438.60821,16380.03554
1987-10-08,365,1606.934,2110.02595949012,2173.35360181115,15592.29976,16543.28646
1987-10-09,365,1598.945,2099.7250867529,2162.76903259943,15437.89242,16379.84623
1987-10-10,365,1599.792,2100.92032621949,2164.00791077822,15453.31872,16396.33492
1987-10-11,365,1601.089,2102.70542412415,2165.85440958661,15477.42962,16422.03548
1987-10-12,365,1603.092,2105.41779256509,2168.65614353899,15515.20814,16462.23617
1987-10-13,365,1620.816,2128.82769720328,2192.78380025285,15858.06292,16826.24472
1987-10-14,365,1606.819,2110.66647059184,2174.10629674526,15585.24186,16537.21589
1987-10-15,365,1581.194,2077.24469934172,2139.70915746309,15089.46318,16011.59976
1987-10-16,365,1549.357,2035.65212240788,2096.89358832293,14483.05093,15368.54194
1987-10-17,365,1505.709,1978.50386737172,2038.04828437166,13667.81923,14503.79332
1987-10-18,365,1450.231,1905.74519667735,1963.11339432671,12660.64391,13435.20743
1987-10-19,365,1384.501,1819.42876867051,1874.20127812848,11512.0099,12216.34036
1987-10-20,365,1302.666,1711.79349235819,1763.30921210991,10148.38195,10769.06521
1987-10-21,365,1405.54,1847.04795050745,1902.63323958078,11750.69986,12469.36993
1987-10-22,365,1380.736,1814.66108670388,1869.29694259698,11337.02476,12030.72609
1987-10-23,365,1354.955,1780.98217148786,1834.62852087097,10914.66147,11582.83522
1987-10-24,365,1324.315,1740.90243439152,1793.36431432332,10421.91238,11060.2072
1987-10-25,365,1288.959,1694.60120218378,1745.68756329382,9866.10635,10470.607
1987-10-26,365,1258.965,1655.35212792249,1705.2766712278,9407.71148,9984.38124
1987-10-27,365,1285.901,1690.86863190832,1741.87681478413,9810.07938,10411.55971
1987-10-28,365,1269.751,1669.81999922387,1720.21693921408,9564.41951,10151.12094
1987-10-29,365,1270.29,1670.5936778123,1721.0203776269,9572.07041,10159.31711
1987-10-30,365,1330.567,1749.95292161705,1802.78438575453,10480.41615,11123.50211
1987-10-31,365,1341.673,1764.67180954598,1817.95972182165,10655.47996,11309.45537
1987-11-01,365,1348.356,1773.56645813292,1827.13344884342,10761.51704,11422.12977
1987-11-02,365,1348.565,1773.91183577099,1827.49645988338,10764.24099,11425.10944
1987-11-03,365,1324.886,1742.96530496784,1795.63931361855,10387.17028,11025.19258
1987-11-04,365,1307.15,1719.82602443991,1771.82500872831,10109.93425,10731.22736
1987-11-05,365,1312.156,1726.50318927961,1778.7128938312,10187.05865,10813.19701
1987-11-06,365,1299.948,1710.62419195726,1762.37739703302,9998.31237,10613.13966
1987-11-07,365,1295.745,1705.21436493202,1756.81925129515,9933.73817,10544.77759
1987-11-08,365,1285.903,1692.43661779093,1743.67799142565,9783.53607,10385.61428
1987-11-09,365,1272.593,1675.10115214385,1725.84100810378,9581.80456,10171.74874
1987-11-10,365,1238.559,1630.47288754904,1679.88021069386,9069.96547,9628.62243
1987-11-11,365,1241.8,1634.81165583149,1684.35734685336,9117.03053,9678.66321
1987-11-12,365,1287.068,1694.49642469808,1745.86212953466,9781.51731,10384.21463
1987-11-13,365,1314.763,1731.0609077856,1783.5478365713,10202.34844,10831.12795
1987-11-14,365,1326.497,1746.6214877586,1799.59210049811,10384.40493,11024.54953
1987-11-15,365,1336.924,1760.46212385802,1813.86446286727,10547.5999,11197.94947
1987-11-16,365,1343.929,1769.79324317976,1823.4890261806,10658.00727,11315.29547
1987-11-17,365,1321.795,1740.84545014491,1793.68764136071,10307.93176,10943.93434
1987-11-18,365,1342.531,1768.26304255028,1821.95024103152,10631.25473,11287.36347
1987-11-19,365,1316.948,1734.76508806006,1787.45898777603,10227.05191,10858.51073
1987-11-20,365,1316.175,1733.82290766714,1786.49616279549,10214.59611,10845.38117
1987-11-21,365,1320.393,1739.46353110339,1792.31604946839,10279.71728,10914.6196
1987-11-22,365,1324.422,1744.85375064592,1797.8778816983,10342.07783,10980.92551
1987-11-23,365,1328.681,1750.54849890423,1803.75371630926,10408.23197,11051.2633
1987-11-24,365,1356.943,1787.88931576013,1842.24242805377,10850.93048,11521.47419
1987-11-25,365,1359.007,1790.67929715344,1845.12396371624,10883.42198,11556.05552
1987-11-26,365,1362.238,1795.01398054366,1849.5974133837,10934.82256,11610.72169
1987-11-27,365,1351.21,1780.66681780768,1834.83843406492,10758.66557,11423.98414
1987-11-28,365,1337.427,1762.69574292956,1816.34547201194,10540.11877,11192.23065
1987-11-29,365,1320.37,1740.40959214394,1793.40573314568,10272.18801,10908.02751
1987-11-30,365,1310.448,1727.50827701288,1780.13522920222,10118.49718,10745.11053
1987-12-01,365,1320.062,1740.29358120459,1793.32159438612,10266.95235,10902.89871
1987-12-02,365,1321.893,1742.77454050069,1795.88435691315,10294.93651,10932.69359
1987-12-03,365,1295.761,1708.51843001252,1760.6076640001,9888.99407,10501.88711
1987-12-04,365,1287.275,1697.49739077509,1749.27321893643,9760.24243,10365.42582
1987-12-05,365,1291.467,1703.10778600884,1755.06252941062,9823.59188,10432.79567
1987-12-06,365,1296.257,1709.51330551522,1761.67197593805,9896.30456,10510.11829
1987-12-07,365,1300.437,1715.10879089232,1767.44588988665,9959.88806,10577.7387
1987-12-08,365,1322.103,1743.78861499687,1797.01372459302,10291.76833,10930.35947
1987-12-09,365,1323.055,1745.11171159027,1798.38379851803,10306.12329,10945.68457
1987-12-10,365,1338.979,1766.2257025504,1820.15470255431,10554.2593,11209.37121
1987-12-11,365,1316.094,1736.23789595371,1789.27556094313,10194.61696,10827.70509
1987-12-12,365,1317.687,1738.40758646185,1791.51781551493,10218.89009,10853.56242
1987-12-13,365,1321.319,1743.27698224502,1796.54337157888,10274.93287,10913.17448
1987-12-14,365,1323.919,1746.77916459869,1800.15916971525,10315.00573,10955.81639
1987-12-15,365,1327.52,1751.60873268261,1805.14374066179,10370.83671,11015.2047
1987-12-16,365,1340.213,1768.46749140641,1822.52967083963,10569.25315,11226.09787
1987-12-17,365,1332.101,1757.9345967905,1811.69788980858,10442.11506,11091.34119
1987-12-18,365,1336.579,1763.93060585079,1817.88555827585,10512.09659,11165.7745
1987-12-19,365,1340.13,1768.6960411267,1822.80420607057,10567.61491,11224.83479
1987-12-20,365,1344.47,1774.50884277046,1828.8027791813,10635.76923,11297.3275
1987-12-21,365,1345.413,1775.82336109018,1830.16417900738,10650.19321,11312.73088
1987-12-22,365,1340.505,1769.4799319457,1823.64407569886,10572.61103,11230.53695
1987-12-23,365,1351.239,1783.76337036288,1838.37659901592,10741.94161,11410.55282
1987-12-24,365,1346.42,1777.53636064697,1831.97598142008,10665.55326,11329.62244
1987-12-25,365,1337.652,1766.13501794289,1820.2490333801,10527.32519,11183.07882
1987-12-26,365,1324.228,1748.60102653342,1802.20235371674,10316.87159,10959.81742
1987-12-27,365,1308.881,1728.5266406459,1781.53718044077,10078.56506,10706.95717
1987-12-28,365,1294.431,1709.63217587912,1762.0874652765,9856.82668,10471.68366
1987-12-29,365,1278.433,1688.69179283878,1740.52842610644,9614.05476,10214.05262
1987-12-30,365,1289.694,1703.67395207196,1755.98220074901,9783.65304,10394.37156
1987-12-31,365,1283.673,1695.86976546591,1747.95800868711,9692.89814,10298.18507
1988-01-01,366,1284.757,1697.36728695755,1749.50785331231,9708.87382,10315.23253
1988-01-02,366,1285.688,1698.66321901762,1750.84995326829,9722.5227,10329.80877
1988-01-03,366,1286.431,1699.71140236393,1751.93660101097,9733.3209,10341.35747
1988-01-04,366,1286.879,1700.37029548068,1752.62250538336,9739.65807,10348.16861
1988-01-05,366,1309.373,1730.19634034505,1783.3778242324,10080.13262,10710.0652
1988-01-06,366,1365.297,1804.18701453609,1859.65372997096,10941.02356,11624.88649
1988-01-07,366,1365.292,1804.25318979022,1859.7291946316,10940.48096,11624.40221
1988-01-08,366,1339.292,1770.09613793864,1824.54639883941,10524.94983,11183.19938
1988-01-09,366,1336.333,1766.2894268692,1820.63438022479,10478.4333,11133.91929
1988-01-10,366,1329.496,1757.41234331885,1811.50575851742,10371.86968,11020.95199
1988-01-11,366,1326.43,1753.46490771207,1807.44866559831,10324.04654,10970.28364
1988-01-12,366,1326.75,1753.95652449199,1807.96260595954,10328.60162,10975.20784
1988-01-13,366,1316.28,1740.29664487377,1793.90579494864,10166.47081,10803.21755
